weighted_se,Dry_Green_g,pred_Dry_Green_g,abs_err_Dry_Green_g,Dry_Clover_g,pred_Dry_Clover_g,abs_err_Dry_Clover_g,Dry_Dead_g,pred_Dry_Dead_g,abs_err_Dry_Dead_g,GDM_g,pred_GDM_g,abs_err_GDM_g,Dry_Total_g,pred_Dry_Total_g,abs_err_Dry_Total_g,ID,image_path,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,GroupID,err_Dry_Green_g,err_Dry_Clover_g,err_Dry_Dead_g,err_GDM_g,err_Dry_Total_g
11.417002,86.0889,80.75,5.338899999999995,16.7414,17.6875,0.9461000000000012,4.5597,10.148477,5.588776600646972,102.8303,97.8125,5.017799999999994,107.39,108.1875,0.7974999999999994,ID793526563,train/ID793526563.jpg,2015/9/29,Vic,Ryegrass_Clover,0.82,18.0,15,5.338899999999995,-0.9461000000000012,-5.588776600646972,5.017799999999994,-0.7974999999999994
11.3251705,8.8,5.3912854,3.4087145805358894,0.0,2.9169452,2.916945219039917,19.2,22.90625,3.7062500000000007,8.8,8.87514,0.075140190124511,28.0,31.984375,3.984375,ID1545077474,train/ID1545077474.jpg,2015/11/9,Tas,Ryegrass_Clover,0.4,3.5,0,3.4087145805358894,-2.916945219039917,-3.7062500000000007,-0.075140190124511,-3.984375
11.314795,40.3989,35.5,4.898899999999998,28.5594,34.5,5.9406,2.8017,5.492408,2.69070779876709,68.9583,69.9375,0.9792000000000058,71.76,74.75,2.989999999999995,ID1946311744,train/ID1946311744.jpg,2015/9/29,Vic,Ryegrass_Clover,0.83,8.0,15,4.898899999999998,-5.9406,-2.69070779876709,-0.9792000000000058,-2.989999999999995
11.286783,11.9,5.6869893,6.213010692596436,0.0,1.1821107,1.1821106672286987,1.3,3.2636101,1.9636101245880129,11.9,7.2311926,4.668807411193848,13.2,10.945331,2.254669380187988,ID1515990019,train/ID1515990019.jpg,2015/9/3,Tas,Ryegrass_Clover,0.41,2.1667,8,6.213010692596436,-1.1821106672286987,-1.9636101245880129,4.668807411193848,2.254669380187988
11.007175,38.5191,37.5,1.0191000000000017,0.0,0.07526815,0.0752681493759155,19.8809,25.671875,5.790975,38.5191,35.40625,3.1128500000000017,58.4,61.75,3.3500000000000014,ID698608346,train/ID698608346.jpg,2015/2/25,NSW,Fescue,0.55,8.0,10,1.0191000000000017,-0.0752681493759155,-5.790975,3.1128500000000017,-3.3500000000000014
10.751308,1.7,4.1371903,2.4371903419494627,9.0,10.023482,1.023482322692871,0.0,1.0639057,1.0639057159423828,10.7,14.367188,3.667188453674317,10.7,14.507813,3.807813453674317,ID1516374298,train/ID1516374298.jpg,2015/7/8,WA,Clover,0.3,1.0,21,-2.4371903419494627,-1.023482322692871,-1.0639057159423828,-3.667188453674317,-3.807813453674317
10.358318,34.0871,32.1875,1.8995999999999995,2.7638,2.857928,0.0941280376434328,4.6064,8.664235,4.05783511505127,36.8509,36.34375,0.5071500000000029,41.4573,45.53125,4.073950000000004,ID364856705,train/ID364856705.jpg,2015/9/3,Tas,Ryegrass_Clover,0.85,3.3333,8,1.8995999999999995,-0.0941280376434328,-4.05783511505127,0.5071500000000029,-4.073950000000004
10.344878,27.6667,23.109375,4.557324999999999,5.2698,4.2487597,1.0210402534484864,8.5635,9.007935,0.4444345703125005,32.9365,28.3125,4.624000000000002,41.5,38.71875,2.78125,ID105271783,train/ID105271783.jpg,2015/6/30,Vic,Phalaris_Clover,0.86,4.0,4,4.557324999999999,1.0210402534484864,-0.4444345703125005,4.624000000000002,2.78125
9.583889,24.8,29.171875,4.371874999999999,0.0,0.12599994,0.1259999424219131,0.0,2.0371785,2.0371785163879395,24.8,26.421875,1.6218749999999993,24.8,28.46875,3.6687499999999993,ID1457700382,train/ID1457700382.jpg,2015/4/1,NSW,Lucerne,0.7,30.0,14,-4.371874999999999,-0.1259999424219131,-2.0371785163879395,-1.6218749999999993,-3.6687499999999993
9.487291,30.8508,32.4375,1.5867000000000004,7.1746,1.8448795,5.329720491981506,7.1746,8.500203,1.3256031326293949,38.0254,34.0625,3.9628999999999976,45.2,42.71875,2.481250000000003,ID528010569,train/ID528010569.jpg,2015/8/18,Vic,Phalaris_Clover,0.85,3.8,22,-1.5867000000000004,5.329720491981506,-1.3256031326293949,3.9628999999999976,2.481250000000003
9.21885,14.0,14.156251,0.1562509536743164,0.0,0.37313375,0.3731337487697601,15.2,20.09375,4.893750000000001,14.0,13.476563,0.5234365463256836,29.2,32.875,3.6750000000000007,ID12390962,train/ID12390962.jpg,2015/5/18,Tas,Ryegrass,0.56,5.0,17,-0.1562509536743164,-0.3731337487697601,-4.893750000000001,0.5234365463256836,-3.6750000000000007
8.6359215,53.5,53.71875,0.21875,0.0,1.2707667,1.2707667350769043,3.0,0.79643524,2.203564763069153,53.5,58.6875,5.1875,56.5,58.78125,2.28125,ID147528735,train/ID147528735.jpg,2015/1/15,NSW,Lucerne,0.74,52.0,2,-0.21875,-1.2707667350769043,2.203564763069153,-5.1875,-2.28125
8.4957485,38.202,37.03125,1.1707499999999982,0.1901,0.65972835,0.4696283482551575,19.082,21.890625,2.8086249999999997,38.3921,39.34375,0.9516500000000008,57.4741,61.3125,3.8384,ID1450399782,train/ID1450399782.jpg,2015/9/11,Tas,Ryegrass,0.86,5.8333,27,1.1707499999999982,-0.4696283482551575,-2.8086249999999997,-0.9516500000000008,-3.8384
8.332552,13.1,14.6953125,1.5953125000000004,0.1,0.72974294,0.6297429442405701,9.5,12.289067,2.789067268371582,13.2,13.906251,0.7062509536743171,22.7,26.484375,3.7843750000000007,ID1058383417,train/ID1058383417.jpg,2015/5/19,Tas,Ryegrass_Clover,0.62,2.0,7,-1.5953125000000004,-0.6297429442405701,-2.789067268371582,-0.7062509536743171,-3.7843750000000007
8.226978,22.6087,19.03125,3.577449999999999,0.7708,2.767972,1.997171992492676,30.83,29.328125,1.5018749999999983,23.3794,22.078125,1.3012750000000004,54.2095,50.75,3.4594999999999985,ID1859792585,train/ID1859792585.jpg,2015/5/18,Tas,Ryegrass,0.62,4.0,17,3.577449999999999,-1.997171992492676,1.5018749999999983,1.3012750000000004,3.4594999999999985
7.4736576,44.6,45.34375,0.7437499999999986,0.0,1.1401899,1.1401898860931396,5.8,1.2845025,4.515497493743896,44.6,49.625,5.024999999999999,50.4,51.03125,0.6312500000000014,ID663006174,train/ID663006174.jpg,2015/1/15,NSW,Lucerne,0.66,49.0,2,-0.7437499999999986,-1.1401898860931396,4.515497493743896,-5.024999999999999,-0.6312500000000014
7.3054104,1.5,1.0699911,0.4300088882446289,5.3,5.858329,0.5583288192749025,8.3,12.281255,3.981254768371581,6.8,5.9245515,0.8754485130310057,15.1,18.421875,3.3218750000000004,ID1403078396,train/ID1403078396.jpg,2015/9/4,Tas,Clover,0.42,2.3333,26,0.4300088882446289,-0.5583288192749025,-3.981254768371581,0.8754485130310057,-3.3218750000000004
7.07398,24.5143,19.578125,4.936174999999999,3.7714,4.037333,0.2659330116271974,4.7143,7.980811,3.26651111907959,28.2857,24.09375,4.191949999999999,33.0,33.3125,0.3125,ID1665142816,train/ID1665142816.jpg,2015/7/1,Vic,Phalaris_Clover,0.73,4.0,13,4.936174999999999,-0.2659330116271974,-3.26651111907959,4.191949999999999,-0.3125
6.880392,16.9645,21.890625,4.926124999999999,5.9241,4.6579685,1.266131478881836,21.8114,20.75,1.061399999999999,22.8886,26.34375,3.45515,44.7,46.59375,1.8937499999999967,ID429799190,train/ID429799190.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.44,4.5,1,-4.926124999999999,1.266131478881836,1.061399999999999,-3.45515,-1.8937499999999967
6.803909,6.8,7.7270036,0.927003574371338,0.0,0.4036075,0.4036074876785278,3.3,6.4390993,3.139099311828613,6.8,7.258517,0.4585167884826662,10.1,13.468752,3.368751907348633,ID786365141,train/ID786365141.jpg,2015/5/18,Tas,Ryegrass,0.41,3.0,17,-0.927003574371338,-0.4036074876785278,-3.139099311828613,-0.4585167884826662,-3.368751907348633
6.788885,9.3392,11.398449,2.059248944091797,5.4849,1.2852088,4.199691178703308,14.6759,19.265625,4.589725,14.8241,12.86719,1.9569096389770504,29.5,31.359375,1.859375,ID914754166,train/ID914754166.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.37,2.5,1,-2.059248944091797,4.199691178703308,-4.589725,1.9569096389770504,-1.859375
6.708124,27.75,29.90625,2.15625,2.775,3.7274725,0.9524725437164308,2.775,2.0814824,0.6935175895690917,30.525,34.3125,3.7875000000000014,33.3,35.84375,2.543750000000003,ID1509266870,train/ID1509266870.jpg,2015/8/14,Vic,Ryegrass_Clover,0.77,4.0,25,-2.15625,-0.9524725437164308,0.6935175895690917,-3.7875000000000014,-2.543750000000003
6.6224422,0.0,1.7819511,1.781951069831848,47.32,40.125,7.195,0.0,1.1578665,1.1578664779663086,47.32,45.5625,1.7575000000000005,47.32,48.1875,0.8674999999999997,ID779628955,train/ID779628955.jpg,2015/9/1,WA,SubcloverLosa,0.79,1.0,20,-1.781951069831848,7.195,-1.1578664779663086,1.7575000000000005,-0.8674999999999997
6.568036,20.3333,23.5625,3.2291999999999987,6.7778,7.973001,1.1952010032653808,3.3889,0.86635697,2.5225430311203003,27.1111,31.71875,4.60765,30.5,31.5,1.0,ID1476045099,train/ID1476045099.jpg,2015/8/14,Vic,Ryegrass_Clover,0.77,4.0,25,-3.2291999999999987,-1.1952010032653808,2.5225430311203003,-4.60765,-1.0
6.519573,15.18,16.4375,1.2575000000000005,4.14,2.5230665,1.6169334793090815,1.38,4.221812,2.8418117713928224,19.32,19.390625,0.0706249999999997,20.7,23.953125,3.2531250000000007,ID2099742797,train/ID2099742797.jpg,2015/7/2,Vic,Ryegrass_Clover,0.75,2.0,3,-1.2575000000000005,1.6169334793090815,-2.8418117713928224,-0.0706249999999997,-3.2531250000000007
6.336698,1.8,4.0488462,2.248846244812012,10.6616,5.0726914,5.588908559417725,3.8769,6.8448157,2.967915731048584,12.4615,9.617254,2.8442457427978507,16.3385,16.984375,0.6458750000000002,ID249042826,train/ID249042826.jpg,2015/9/4,Tas,Clover,0.53,2.8333,26,-2.248846244812012,5.588908559417725,-2.967915731048584,2.8442457427978507,-0.6458750000000002
5.9418335,20.5478,22.09375,1.5459500000000013,4.8348,4.1371903,0.6976096580505375,2.4174,3.916594,1.4991940284729002,25.3826,26.8125,1.4299,27.8,30.96875,3.1687499999999997,ID1868719645,train/ID1868719645.jpg,2015/7/2,Vic,Ryegrass_Clover,0.77,4.0,3,-1.5459500000000013,0.6976096580505375,-1.4991940284729002,-1.4299,-3.1687499999999997
5.7041025,12.0354,14.000001,1.9646009536743168,0.8024,1.4574337,0.6550337005615234,8.4248,9.218849,0.7940491821289068,12.8377,14.648438,1.8107384536743163,21.2625,24.28125,3.0187500000000007,ID1671844336,train/ID1671844336.jpg,2015/6/26,Tas,Ryegrass_Clover,0.68,3.0,16,-1.9646009536743168,-0.6550337005615234,-0.7940491821289068,-1.8107384536743163,-3.0187500000000007
5.3914866,36.2016,31.296875,4.904724999999999,30.9177,33.875,2.9573,6.1407,6.6770415,0.536341530609131,67.1193,64.4375,2.6817999999999955,73.26,72.125,1.1350000000000051,ID905397692,train/ID905397692.jpg,2015/9/30,Vic,Phalaris_Clover,0.84,13.0,9,4.904724999999999,-2.9573,-0.536341530609131,2.6817999999999955,1.1350000000000051
5.2089057,0.1568,5.158113,5.0013130027771,16.6157,11.898444,4.7172558242797855,7.8376,6.3416066,1.4959933830261232,16.7724,17.796875,1.024474999999999,24.61,24.921875,0.3118750000000005,ID1570190541,train/ID1570190541.jpg,2015/11/9,Tas,Clover,0.55,2.3333,0,-5.0013130027771,4.7172558242797855,1.4959933830261232,-1.024474999999999,-0.3118750000000005
5.168211,35.9406,40.34375,4.403149999999997,0.0,0.06291337,0.0629133731126785,1.1594,2.7004008,1.5410008293151856,35.9406,36.6875,0.7468999999999966,37.1,39.5,2.3999999999999986,ID1982662138,train/ID1982662138.jpg,2015/4/1,NSW,Lucerne,0.79,33.0,14,-4.403149999999997,-0.0629133731126785,-1.5410008293151856,-0.7468999999999966,-2.3999999999999986
5.1553373,6.4772,2.389157,4.088042943191528,25.4228,27.0625,1.6397000000000013,0.0,3.3256729,3.3256728649139404,31.9,29.015625,2.8843749999999986,31.9,32.84375,0.9437500000000014,ID866684633,train/ID866684633.jpg,2015/7/8,WA,Clover,0.59,1.0,21,4.088042943191528,-1.6397000000000013,-3.3256728649139404,2.8843749999999986,-0.9437500000000014
4.910179,9.3154,12.976564,3.661164407348633,3.9923,1.2217221,2.77057787399292,3.9923,4.677316,0.6850161888122557,13.3077,14.460938,1.153238453674316,17.3,19.53125,2.2312499999999997,ID94564238,train/ID94564238.jpg,2015/7/2,Vic,Ryegrass_Clover,0.71,2.0,3,-3.661164407348633,2.77057787399292,-0.6850161888122557,-1.153238453674316,-2.2312499999999997
4.6494846,58.2,59.53125,1.3312499999999972,0.0,0.039451577,0.0394515767693519,0.0,3.6627164,3.6627163887023926,58.2,56.53125,1.6687500000000028,58.2,60.46875,2.268749999999997,ID1463690813,train/ID1463690813.jpg,2015/4/1,NSW,Lucerne,0.84,35.0,14,-1.3312499999999972,-0.0394515767693519,-3.6627163887023926,1.6687500000000028,-2.268749999999997
4.0240626,15.5429,15.65625,0.1133500000000005,0.9714,1.6577182,0.6863181816101074,3.8857,4.921378,1.0356781356811524,16.5143,17.265625,0.7513250000000014,20.4,23.140625,2.7406250000000014,ID566966892,train/ID566966892.jpg,2015/7/1,Vic,Phalaris_Clover,0.66,3.0,13,-0.1133500000000005,-0.6863181816101074,-1.0356781356811524,-0.7513250000000014,-2.7406250000000014
3.942442,0.0,2.6912942,2.6912941932678223,10.04,5.613032,4.426968135833739,0.0,1.9511342,1.951134204864502,10.04,8.82046,1.2195396804809562,10.04,11.117203,1.0772027587890634,ID1337107565,train/ID1337107565.jpg,2015/8/21,WA,Clover,0.39,1.0,6,-2.6912941932678223,4.426968135833739,-1.951134204864502,1.2195396804809562,-1.0772027587890634
3.719666,0.6,2.515883,1.915882968902588,8.4,4.3181024,4.081897640228272,8.0,10.343782,2.343782424926758,9.0,7.1726427,1.827357292175293,17.0,17.96875,0.96875,ID846984946,train/ID846984946.jpg,2015/11/9,Tas,Ryegrass_Clover,0.3,1.1667,0,-1.915882968902588,4.081897640228272,-2.343782424926758,1.827357292175293,-0.96875
3.5128224,8.0022,11.015641,3.0134412124633787,0.0,0.5054554,0.5054553747177124,19.7501,18.984375,0.7657249999999998,8.0022,10.867207,2.865006573486328,27.7523,29.078125,1.3258249999999985,ID799079114,train/ID799079114.jpg,2015/7/1,Tas,Ryegrass,0.53,4.0,13,-3.0134412124633787,-0.5054553747177124,0.7657249999999998,-2.865006573486328,-1.3258249999999985
3.4418912,6.1574,6.8057957,0.6483956695556641,0.0,1.7326587,1.7326587438583374,5.0118,4.021986,0.9898139923095703,6.1574,8.539258,2.3818580032348637,11.1692,13.101564,1.9323644073486328,ID1513184765,train/ID1513184765.jpg,2015/6/26,Tas,Ryegrass_Clover,0.41,1.0,16,-0.6483956695556641,-1.7326587438583374,0.9898139923095703,-2.3818580032348637,-1.9323644073486328
3.3299134,13.8948,16.921875,3.027075,24.0237,19.59375,4.429950000000002,3.1815,4.642493,1.4609927711486814,37.9185,37.4375,0.4810000000000016,41.1,41.71875,0.6187499999999986,ID342818398,train/ID342818398.jpg,2015/9/29,Vic,Ryegrass_Clover,0.72,3.0,15,-3.027075,4.429950000000002,-1.4609927711486814,0.4810000000000016,-0.6187499999999986
3.2726905,16.1,13.320314,2.7796855926513686,4.6,5.36018,0.7601799011230472,2.3,2.4033592,0.1033591747283937,20.7,18.8125,1.8874999999999995,23.0,21.140625,1.859375,ID1140993511,train/ID1140993511.jpg,2015/8/14,Vic,Ryegrass_Clover,0.71,2.0,25,2.7796855926513686,-0.7601799011230472,-0.1033591747283937,1.8874999999999995,1.859375
3.2194576,2.0325,0.573698,1.4588020157814028,32.3575,31.75,0.6075000000000017,0.0,3.0560308,3.056030750274658,34.39,31.28125,3.108750000000001,34.39,34.84375,0.4537499999999994,ID980878870,train/ID980878870.jpg,2015/7/8,WA,Clover,0.74,2.0,21,1.4588020157814028,0.6075000000000017,-3.056030750274658,3.108750000000001,-0.4537499999999994
3.1196194,14.5,16.21875,1.71875,0.0,0.5492612,0.549261212348938,2.7,3.269246,0.5692461013793944,14.5,15.7109375,1.2109375,17.2,19.421875,2.2218750000000007,ID2052442675,train/ID2052442675.jpg,2015/5/19,Tas,Ryegrass_Clover,0.43,2.0,7,-1.71875,-0.549261212348938,-0.5692461013793944,-1.2109375,-2.2218750000000007
3.0331502,28.4103,31.6875,3.277200000000001,2.3192,0.9762059,1.342994114589691,8.1172,8.023766,0.0934344360351566,30.7295,32.25,1.5204999999999984,38.8467,40.46875,1.6220500000000015,ID4464212,train/ID4464212.jpg,2015/5/18,Tas,Ryegrass,0.87,6.0,17,-3.277200000000001,1.342994114589691,0.0934344360351566,-1.5204999999999984,-1.6220500000000015
2.8628702,13.575,12.29688,1.2781202316284173,1.5083,1.5285974,0.020297354888916,3.0167,5.507969,2.4912689025878905,15.0833,14.125001,0.9582990463256832,18.1,20.046875,1.9468749999999984,ID1049634115,train/ID1049634115.jpg,2015/7/2,Vic,Ryegrass_Clover,0.72,2.0,3,1.2781202316284173,-0.020297354888916,-2.4912689025878905,0.9582990463256832,-1.9468749999999984
2.820574,22.1574,18.5,3.657399999999999,5.6976,8.843894,3.146294004821777,8.5464,9.546947,1.0005465255737302,27.855,27.3125,0.5425000000000004,36.4014,37.21875,0.8173499999999976,ID808079729,train/ID808079729.jpg,2015/9/3,Tas,Ryegrass_Clover,0.77,2.8333,8,3.657399999999999,-3.146294004821777,-1.0005465255737302,0.5425000000000004,-0.8173499999999976
2.4187176,19.84,16.9375,2.9025,1.24,4.368223,3.128223190307617,3.72,3.8859758,0.1659758377075193,21.08,21.65625,0.5762500000000017,24.8,25.828125,1.0281249999999993,ID1291116815,train/ID1291116815.jpg,2015/7/2,Vic,Ryegrass_Clover,0.76,3.0,3,2.9025,-3.128223190307617,-0.1659758377075193,-0.5762500000000017,-1.0281249999999993
2.394403,9.022,11.492198,2.47019799041748,0.1308,0.7479462,0.6171462027549743,16.7365,16.921875,0.1853750000000005,9.1528,10.726584,1.5737844345092782,25.8893,27.46875,1.5794500000000014,ID1176292407,train/ID1176292407.jpg,2015/6/26,Tas,Ryegrass_Clover,0.5,3.0,16,-2.47019799041748,-0.6171462027549743,-0.1853750000000005,-1.5737844345092782,-1.5794500000000014
1.7122688,36.6302,38.0625,1.432299999999998,12.9283,11.242201,1.6860991485595704,7.5415,9.757871,2.2163706741333007,49.5585,47.8125,1.7460000000000022,57.1,57.59375,0.4937499999999986,ID1789853061,train/ID1789853061.jpg,2015/8/18,Vic,Phalaris_Clover,0.87,5.2,22,-1.432299999999998,1.6860991485595704,-2.2163706741333007,1.7460000000000022,-0.4937499999999986
1.5849228,20.9156,21.546875,0.6312749999999987,0.0,0.6057241,0.6057240962982178,20.9156,21.59375,0.6781499999999987,20.9156,21.84375,0.9281499999999988,41.8312,43.4375,1.6062999999999974,ID1183807388,train/ID1183807388.jpg,2015/7/1,Tas,Ryegrass,0.7,5.0,13,-0.6312749999999987,-0.6057240962982178,-0.6781499999999987,-0.9281499999999988,-1.6062999999999974
1.327203,21.1479,23.21875,2.07085,4.8803,2.8174758,2.0628242042541505,12.4718,13.539063,1.0672634536743164,26.0282,25.90625,0.1219499999999982,38.5,39.34375,0.84375,ID1988033238,train/ID1988033238.jpg,2015/8/18,Vic,Phalaris_Clover,0.76,3.2,22,-2.07085,2.0628242042541505,-1.0672634536743164,0.1219499999999982,-0.84375
1.1686801,6.3606,5.6208158,0.7397842460632322,3.7538,5.010596,1.2567957984924316,5.3961,5.7531776,0.3570776428222659,10.1143,10.875019,0.7607190734863281,15.5104,16.796875,1.2864749999999994,ID656251220,train/ID656251220.jpg,2015/9/11,Tas,Ryegrass,0.58,2.8333,27,0.7397842460632322,-1.2567957984924316,-0.3570776428222659,-0.7607190734863281,-1.2864749999999994
0.7148012,21.4846,20.03125,1.4533500000000004,4.0923,4.472423,0.3801230766296388,14.3231,14.062501,0.2605990463256837,25.5769,24.765625,0.8112749999999984,39.9,39.0625,0.8374999999999986,ID1148666289,train/ID1148666289.jpg,2015/6/26,Vic,Phalaris_Ryegrass_Clover,0.81,3.5,16,1.4533500000000004,-0.3801230766296388,0.2605990463256837,0.8112749999999984,0.8374999999999986
0.6712526,32.5622,31.953125,0.6090749999999971,0.0,0.50034136,0.5003413558006287,17.6378,16.25,1.3877999999999986,32.5622,32.0625,0.4996999999999971,50.2,49.34375,0.8562500000000028,ID743847993,train/ID743847993.jpg,2015/6/30,Vic,Phalaris_Clover,0.81,4.6,4,0.6090749999999971,-0.5003413558006287,1.3877999999999986,0.4996999999999971,0.8562500000000028
0.49880236,6.9746,7.0243278,0.0497277549743655,0.0,0.73579824,0.7357982397079468,12.6079,11.734383,0.8735173706054695,6.9746,7.5200734,0.5454734138488773,19.5825,18.796875,0.7856249999999996,ID797502182,train/ID797502182.jpg,2015/7/1,Tas,Ryegrass,0.43,3.0,13,-0.0497277549743655,-0.7357982397079468,0.8735173706054695,-0.5454734138488773,0.7856249999999996
0.4545421,6.0,5.251348,0.7486519813537598,0.0,0.9683124,0.9683123826980592,3.2,3.4521132,0.2521131515502928,6.0,6.1193895,0.119389533996582,9.2,9.968797,0.7687967300415046,ID1277756619,train/ID1277756619.jpg,2015/7/1,Tas,Ryegrass,0.4,3.0,13,0.7486519813537598,-0.9683123826980592,-0.2521131515502928,-0.119389533996582,-0.7687967300415046
