ID,image_path,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,Dry_Clover_g,Dry_Dead_g,Dry_Green_g,Dry_Total_g,GDM_g,GroupID,pred_Dry_Green_g,err_Dry_Green_g,abs_err_Dry_Green_g,pred_Dry_Clover_g,err_Dry_Clover_g,abs_err_Dry_Clover_g,pred_Dry_Dead_g,err_Dry_Dead_g,abs_err_Dry_Dead_g,pred_GDM_g,err_GDM_g,abs_err_GDM_g,pred_Dry_Total_g,err_Dry_Total_g,abs_err_Dry_Total_g,weighted_se
ID1920959057,train/ID1920959057.jpg,2015/7/2,Vic,Ryegrass_Clover,0.74,3.0,3.5619,2.6714,12.4667,18.7,16.0286,3,15.2578125,-2.7911125000000006,2.7911125000000006,1.6058728,1.9560272497177125,1.9560272497177125,5.5274215,-2.856021474456787,2.856021474456787,17.21875,-1.1901499999999992,1.1901499999999992,23.125,-4.425000000000001,4.425000000000001,12.050921
ID482555369,train/ID482555369.jpg,2015/7/1,Tas,Ryegrass,0.34,3.0,0.0,15.9,2.5,18.4,2.5,13,7.5474024,-5.047402381896973,5.047402381896973,0.86099106,-0.8609910607337952,0.8609910607337952,11.062515,4.837484741210938,4.837484741210938,8.3049345,-5.804934501647949,5.804934501647949,19.140625,-0.7406250000000014,0.7406250000000014,11.9756
ID617132135,train/ID617132135.jpg,2015/5/19,Tas,Ryegrass_Clover,0.47,3.0,0.8,4.7,11.1,16.6,11.9,7,8.804837,2.295162773132324,2.295162773132324,2.353741,-1.553740930557251,1.553740930557251,9.070428,-4.370427894592285,4.370427894592285,11.281262,0.6187376022338871,0.6187376022338871,20.796875,-4.196874999999999,4.196874999999999,11.561698
ID1182523622,train/ID1182523622.jpg,2015/6/29,Tas,WhiteClover,0.48,2.0,3.1059,14.7193,0.6752,18.5004,3.7811,5,3.7370043,-3.061804280090332,3.061804280090332,5.1853013,-2.0794013038635253,2.0794013038635253,11.343761,3.3755385559082036,3.3755385559082036,9.476639,-5.695538793945312,5.695538793945312,20.75,-2.249600000000001,2.249600000000001,11.527463
ID196516535,train/ID196516535.jpg,2015/5/18,Tas,Ryegrass,0.45,3.0,0.5231,24.8461,9.0231,34.3923,9.5462,17,12.882815,-3.8597153610229498,3.8597153610229498,0.38188475,0.14121524629592896,0.14121524629592896,19.46875,5.37735,5.37735,12.335942,-2.7897422683715813,2.7897422683715813,31.078125,3.3141749999999988,3.3141749999999988,11.431733
ID793526563,train/ID793526563.jpg,2015/9/29,Vic,Ryegrass_Clover,0.82,18.0,16.7414,4.5597,86.0889,107.39,102.8303,15,80.75,5.338899999999995,5.338899999999995,17.6875,-0.9461000000000013,0.9461000000000013,10.148477,-5.588776600646972,5.588776600646972,97.8125,5.017799999999994,5.017799999999994,108.1875,-0.7974999999999994,0.7974999999999994,11.417002
ID1545077474,train/ID1545077474.jpg,2015/11/9,Tas,Ryegrass_Clover,0.4,3.5,0.0,19.2,8.8,28.0,8.8,0,5.3912854,3.4087145805358894,3.4087145805358894,2.9169452,-2.916945219039917,2.916945219039917,22.90625,-3.7062500000000007,3.7062500000000007,8.87514,-0.07514019012451101,0.07514019012451101,31.984375,-3.984375,3.984375,11.3251705
ID1946311744,train/ID1946311744.jpg,2015/9/29,Vic,Ryegrass_Clover,0.83,8.0,28.5594,2.8017,40.3989,71.76,68.9583,15,35.5,4.898899999999998,4.898899999999998,34.5,-5.9406,5.9406,5.492408,-2.69070779876709,2.69070779876709,69.9375,-0.9792000000000058,0.9792000000000058,74.75,-2.989999999999995,2.989999999999995,11.314795
ID1515990019,train/ID1515990019.jpg,2015/9/3,Tas,Ryegrass_Clover,0.41,2.1667,0.0,1.3,11.9,13.2,11.9,8,5.6869893,6.213010692596436,6.213010692596436,1.1821107,-1.1821106672286987,1.1821106672286987,3.2636101,-1.9636101245880127,1.9636101245880127,7.2311926,4.668807411193848,4.668807411193848,10.945331,2.2546693801879876,2.2546693801879876,11.286783
ID698608346,train/ID698608346.jpg,2015/2/25,NSW,Fescue,0.55,8.0,0.0,19.8809,38.5191,58.4,38.5191,10,37.5,1.0191000000000017,1.0191000000000017,0.07526815,-0.07526814937591553,0.07526814937591553,25.671875,-5.7909749999999995,5.7909749999999995,35.40625,3.1128500000000017,3.1128500000000017,61.75,-3.3500000000000014,3.3500000000000014,11.007175
ID1516374298,train/ID1516374298.jpg,2015/7/8,WA,Clover,0.3,1.0,9.0,0.0,1.7,10.7,10.7,21,4.1371903,-2.4371903419494627,2.4371903419494627,10.023482,-1.023482322692871,1.023482322692871,1.0639057,-1.0639057159423828,1.0639057159423828,14.367188,-3.667188453674317,3.667188453674317,14.507813,-3.807813453674317,3.807813453674317,10.751308
ID364856705,train/ID364856705.jpg,2015/9/3,Tas,Ryegrass_Clover,0.85,3.3333,2.7638,4.6064,34.0871,41.4573,36.8509,8,32.1875,1.8995999999999995,1.8995999999999995,2.857928,-0.0941280376434328,0.0941280376434328,8.664235,-4.05783511505127,4.05783511505127,36.34375,0.5071500000000029,0.5071500000000029,45.53125,-4.0739500000000035,4.0739500000000035,10.358318
ID105271783,train/ID105271783.jpg,2015/6/30,Vic,Phalaris_Clover,0.86,4.0,5.2698,8.5635,27.6667,41.5,32.9365,4,23.109375,4.557324999999999,4.557324999999999,4.2487597,1.0210402534484864,1.0210402534484864,9.007935,-0.44443457031250055,0.44443457031250055,28.3125,4.624000000000002,4.624000000000002,38.71875,2.78125,2.78125,10.344878
ID1457700382,train/ID1457700382.jpg,2015/4/1,NSW,Lucerne,0.7,30.0,0.0,0.0,24.8,24.8,24.8,14,29.171875,-4.371874999999999,4.371874999999999,0.12599994,-0.12599994242191315,0.12599994242191315,2.0371785,-2.0371785163879395,2.0371785163879395,26.421875,-1.6218749999999993,1.6218749999999993,28.46875,-3.6687499999999993,3.6687499999999993,9.583889
ID528010569,train/ID528010569.jpg,2015/8/18,Vic,Phalaris_Clover,0.85,3.8,7.1746,7.1746,30.8508,45.2,38.0254,22,32.4375,-1.5867000000000004,1.5867000000000004,1.8448795,5.329720491981506,5.329720491981506,8.500203,-1.3256031326293947,1.3256031326293947,34.0625,3.9628999999999976,3.9628999999999976,42.71875,2.481250000000003,2.481250000000003,9.487291
ID12390962,train/ID12390962.jpg,2015/5/18,Tas,Ryegrass,0.56,5.0,0.0,15.2,14.0,29.2,14.0,17,14.156251,-0.1562509536743164,0.1562509536743164,0.37313375,-0.37313374876976013,0.37313374876976013,20.09375,-4.893750000000001,4.893750000000001,13.476563,0.5234365463256836,0.5234365463256836,32.875,-3.6750000000000007,3.6750000000000007,9.21885
ID147528735,train/ID147528735.jpg,2015/1/15,NSW,Lucerne,0.74,52.0,0.0,3.0,53.5,56.5,53.5,2,53.71875,-0.21875,0.21875,1.2707667,-1.2707667350769043,1.2707667350769043,0.79643524,2.203564763069153,2.203564763069153,58.6875,-5.1875,5.1875,58.78125,-2.28125,2.28125,8.6359215
ID1450399782,train/ID1450399782.jpg,2015/9/11,Tas,Ryegrass,0.86,5.8333,0.1901,19.082,38.202,57.4741,38.3921,27,37.03125,1.1707499999999982,1.1707499999999982,0.65972835,-0.4696283482551575,0.4696283482551575,21.890625,-2.8086249999999993,2.8086249999999993,39.34375,-0.9516500000000008,0.9516500000000008,61.3125,-3.8384,3.8384,8.4957485
ID1058383417,train/ID1058383417.jpg,2015/5/19,Tas,Ryegrass_Clover,0.62,2.0,0.1,9.5,13.1,22.7,13.2,7,14.6953125,-1.5953125000000004,1.5953125000000004,0.72974294,-0.6297429442405701,0.6297429442405701,12.289067,-2.789067268371582,2.789067268371582,13.906251,-0.7062509536743171,0.7062509536743171,26.484375,-3.7843750000000007,3.7843750000000007,8.332552
ID1859792585,train/ID1859792585.jpg,2015/5/18,Tas,Ryegrass,0.62,4.0,0.7708,30.83,22.6087,54.2095,23.3794,17,19.03125,3.577449999999999,3.577449999999999,2.767972,-1.9971719924926759,1.9971719924926759,29.328125,1.5018749999999983,1.5018749999999983,22.078125,1.3012750000000004,1.3012750000000004,50.75,3.4594999999999985,3.4594999999999985,8.226978
ID663006174,train/ID663006174.jpg,2015/1/15,NSW,Lucerne,0.66,49.0,0.0,5.8,44.6,50.4,44.6,2,45.34375,-0.7437499999999986,0.7437499999999986,1.1401899,-1.1401898860931396,1.1401898860931396,1.2845025,4.515497493743896,4.515497493743896,49.625,-5.024999999999999,5.024999999999999,51.03125,-0.6312500000000014,0.6312500000000014,7.4736576
ID1403078396,train/ID1403078396.jpg,2015/9/4,Tas,Clover,0.42,2.3333,5.3,8.3,1.5,15.1,6.8,26,1.0699911,0.4300088882446289,0.4300088882446289,5.858329,-0.5583288192749025,0.5583288192749025,12.281255,-3.9812547683715813,3.9812547683715813,5.9245515,0.8754485130310057,0.8754485130310057,18.421875,-3.3218750000000004,3.3218750000000004,7.3054104
ID1665142816,train/ID1665142816.jpg,2015/7/1,Vic,Phalaris_Clover,0.73,4.0,3.7714,4.7143,24.5143,33.0,28.2857,13,19.578125,4.936174999999999,4.936174999999999,4.037333,-0.2659330116271974,0.2659330116271974,7.980811,-3.26651111907959,3.26651111907959,24.09375,4.1919499999999985,4.1919499999999985,33.3125,-0.3125,0.3125,7.07398
ID429799190,train/ID429799190.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.44,4.5,5.9241,21.8114,16.9645,44.7,22.8886,1,21.890625,-4.926124999999999,4.926124999999999,4.6579685,1.266131478881836,1.266131478881836,20.75,1.061399999999999,1.061399999999999,26.34375,-3.4551499999999997,3.4551499999999997,46.59375,-1.8937499999999972,1.8937499999999972,6.880392
ID786365141,train/ID786365141.jpg,2015/5/18,Tas,Ryegrass,0.41,3.0,0.0,3.3,6.8,10.1,6.8,17,7.7270036,-0.9270035743713381,0.9270035743713381,0.4036075,-0.40360748767852783,0.40360748767852783,6.4390993,-3.1390993118286135,3.1390993118286135,7.258517,-0.4585167884826662,0.4585167884826662,13.468752,-3.368751907348633,3.368751907348633,6.803909
ID914754166,train/ID914754166.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.37,2.5,5.4849,14.6759,9.3392,29.5,14.8241,1,11.398449,-2.059248944091797,2.059248944091797,1.2852088,4.199691178703308,4.199691178703308,19.265625,-4.589725,4.589725,12.86719,1.9569096389770504,1.9569096389770504,31.359375,-1.859375,1.859375,6.788885
ID1509266870,train/ID1509266870.jpg,2015/8/14,Vic,Ryegrass_Clover,0.77,4.0,2.775,2.775,27.75,33.3,30.525,25,29.90625,-2.15625,2.15625,3.7274725,-0.9524725437164308,0.9524725437164308,2.0814824,0.6935175895690917,0.6935175895690917,34.3125,-3.7875000000000014,3.7875000000000014,35.84375,-2.543750000000003,2.543750000000003,6.708124
ID779628955,train/ID779628955.jpg,2015/9/1,WA,SubcloverLosa,0.79,1.0,47.32,0.0,0.0,47.32,47.32,20,1.7819511,-1.7819510698318481,1.7819510698318481,40.125,7.195,7.195,1.1578665,-1.1578664779663086,1.1578664779663086,45.5625,1.7575000000000003,1.7575000000000003,48.1875,-0.8674999999999997,0.8674999999999997,6.6224422
ID1476045099,train/ID1476045099.jpg,2015/8/14,Vic,Ryegrass_Clover,0.77,4.0,6.7778,3.3889,20.3333,30.5,27.1111,25,23.5625,-3.2291999999999987,3.2291999999999987,7.973001,-1.1952010032653808,1.1952010032653808,0.86635697,2.5225430311203003,2.5225430311203003,31.71875,-4.60765,4.60765,31.5,-1.0,1.0,6.568036
ID2099742797,train/ID2099742797.jpg,2015/7/2,Vic,Ryegrass_Clover,0.75,2.0,4.14,1.38,15.18,20.7,19.32,3,16.4375,-1.2575000000000003,1.2575000000000003,2.5230665,1.6169334793090817,1.6169334793090817,4.221812,-2.8418117713928224,2.8418117713928224,19.390625,-0.07062499999999972,0.07062499999999972,23.953125,-3.2531250000000007,3.2531250000000007,6.519573
ID249042826,train/ID249042826.jpg,2015/9/4,Tas,Clover,0.53,2.8333,10.6616,3.8769,1.8,16.3385,12.4615,26,4.0488462,-2.248846244812012,2.248846244812012,5.0726914,5.588908559417725,5.588908559417725,6.8448157,-2.967915731048584,2.967915731048584,9.617254,2.8442457427978507,2.8442457427978507,16.984375,-0.6458750000000002,0.6458750000000002,6.336698
ID1868719645,train/ID1868719645.jpg,2015/7/2,Vic,Ryegrass_Clover,0.77,4.0,4.8348,2.4174,20.5478,27.8,25.3826,3,22.09375,-1.5459500000000013,1.5459500000000013,4.1371903,0.6976096580505375,0.6976096580505375,3.916594,-1.4991940284729002,1.4991940284729002,26.8125,-1.4299,1.4299,30.96875,-3.1687499999999993,3.1687499999999993,5.9418335
ID1671844336,train/ID1671844336.jpg,2015/6/26,Tas,Ryegrass_Clover,0.68,3.0,0.8024,8.4248,12.0354,21.2625,12.8377,16,14.000001,-1.9646009536743172,1.9646009536743172,1.4574337,-0.6550337005615234,0.6550337005615234,9.218849,-0.7940491821289068,0.7940491821289068,14.648438,-1.8107384536743165,1.8107384536743165,24.28125,-3.0187500000000007,3.0187500000000007,5.7041025
ID905397692,train/ID905397692.jpg,2015/9/30,Vic,Phalaris_Clover,0.84,13.0,30.9177,6.1407,36.2016,73.26,67.1193,9,31.296875,4.904724999999999,4.904724999999999,33.875,-2.9573,2.9573,6.6770415,-0.536341530609131,0.536341530609131,64.4375,2.6817999999999955,2.6817999999999955,72.125,1.1350000000000051,1.1350000000000051,5.3914866
ID1570190541,train/ID1570190541.jpg,2015/11/9,Tas,Clover,0.55,2.3333,16.6157,7.8376,0.1568,24.61,16.7724,0,5.158113,-5.0013130027771,5.0013130027771,11.898444,4.7172558242797855,4.7172558242797855,6.3416066,1.4959933830261232,1.4959933830261232,17.796875,-1.024474999999999,1.024474999999999,24.921875,-0.31187500000000057,0.31187500000000057,5.2089057
ID1982662138,train/ID1982662138.jpg,2015/4/1,NSW,Lucerne,0.79,33.0,0.0,1.1594,35.9406,37.1,35.9406,14,40.34375,-4.403149999999997,4.403149999999997,0.06291337,-0.06291337311267853,0.06291337311267853,2.7004008,-1.5410008293151856,1.5410008293151856,36.6875,-0.7468999999999966,0.7468999999999966,39.5,-2.3999999999999986,2.3999999999999986,5.168211
ID866684633,train/ID866684633.jpg,2015/7/8,WA,Clover,0.59,1.0,25.4228,0.0,6.4772,31.9,31.9,21,2.389157,4.088042943191528,4.088042943191528,27.0625,-1.6397000000000013,1.6397000000000013,3.3256729,-3.3256728649139404,3.3256728649139404,29.015625,2.8843749999999986,2.8843749999999986,32.84375,-0.9437500000000014,0.9437500000000014,5.1553373
ID94564238,train/ID94564238.jpg,2015/7/2,Vic,Ryegrass_Clover,0.71,2.0,3.9923,3.9923,9.3154,17.3,13.3077,3,12.976564,-3.6611644073486325,3.6611644073486325,1.2217221,2.77057787399292,2.77057787399292,4.677316,-0.6850161888122557,0.6850161888122557,14.460938,-1.1532384536743159,1.1532384536743159,19.53125,-2.2312499999999993,2.2312499999999993,4.910179
ID1463690813,train/ID1463690813.jpg,2015/4/1,NSW,Lucerne,0.84,35.0,0.0,0.0,58.2,58.2,58.2,14,59.53125,-1.3312499999999972,1.3312499999999972,0.039451577,-0.03945157676935196,0.03945157676935196,3.6627164,-3.6627163887023926,3.6627163887023926,56.53125,1.6687500000000028,1.6687500000000028,60.46875,-2.268749999999997,2.268749999999997,4.6494846
ID566966892,train/ID566966892.jpg,2015/7/1,Vic,Phalaris_Clover,0.66,3.0,0.9714,3.8857,15.5429,20.4,16.5143,13,15.65625,-0.1133500000000005,0.1133500000000005,1.6577182,-0.6863181816101074,0.6863181816101074,4.921378,-1.0356781356811524,1.0356781356811524,17.265625,-0.7513250000000014,0.7513250000000014,23.140625,-2.7406250000000014,2.7406250000000014,4.0240626
ID1337107565,train/ID1337107565.jpg,2015/8/21,WA,Clover,0.39,1.0,10.04,0.0,0.0,10.04,10.04,6,2.6912942,-2.6912941932678223,2.6912941932678223,5.613032,4.426968135833739,4.426968135833739,1.9511342,-1.951134204864502,1.951134204864502,8.82046,1.2195396804809562,1.2195396804809562,11.117203,-1.0772027587890634,1.0772027587890634,3.942442
ID846984946,train/ID846984946.jpg,2015/11/9,Tas,Ryegrass_Clover,0.3,1.1667,8.4,8.0,0.6,17.0,9.0,0,2.515883,-1.9158829689025878,1.9158829689025878,4.3181024,4.081897640228272,4.081897640228272,10.343782,-2.343782424926758,2.343782424926758,7.1726427,1.827357292175293,1.827357292175293,17.96875,-0.96875,0.96875,3.719666
ID799079114,train/ID799079114.jpg,2015/7/1,Tas,Ryegrass,0.53,4.0,0.0,19.7501,8.0022,27.7523,8.0022,13,11.015641,-3.0134412124633787,3.0134412124633787,0.5054554,-0.5054553747177124,0.5054553747177124,18.984375,0.7657249999999998,0.7657249999999998,10.867207,-2.865006573486328,2.865006573486328,29.078125,-1.3258249999999983,1.3258249999999983,3.5128224
ID1513184765,train/ID1513184765.jpg,2015/6/26,Tas,Ryegrass_Clover,0.41,1.0,0.0,5.0118,6.1574,11.1692,6.1574,16,6.8057957,-0.6483956695556641,0.6483956695556641,1.7326587,-1.7326587438583374,1.7326587438583374,4.021986,0.9898139923095703,0.9898139923095703,8.539258,-2.3818580032348633,2.3818580032348633,13.101564,-1.9323644073486328,1.9323644073486328,3.4418912
ID342818398,train/ID342818398.jpg,2015/9/29,Vic,Ryegrass_Clover,0.72,3.0,24.0237,3.1815,13.8948,41.1,37.9185,15,16.921875,-3.027075,3.027075,19.59375,4.429950000000002,4.429950000000002,4.642493,-1.4609927711486814,1.4609927711486814,37.4375,0.48100000000000165,0.48100000000000165,41.71875,-0.6187499999999986,0.6187499999999986,3.3299134
ID1140993511,train/ID1140993511.jpg,2015/8/14,Vic,Ryegrass_Clover,0.71,2.0,4.6,2.3,16.1,23.0,20.7,25,13.320314,2.7796855926513686,2.7796855926513686,5.36018,-0.7601799011230472,0.7601799011230472,2.4033592,-0.10335917472839373,0.10335917472839373,18.8125,1.8874999999999993,1.8874999999999993,21.140625,1.859375,1.859375,3.2726905
ID980878870,train/ID980878870.jpg,2015/7/8,WA,Clover,0.74,2.0,32.3575,0.0,2.0325,34.39,34.39,21,0.573698,1.4588020157814028,1.4588020157814028,31.75,0.6075000000000017,0.6075000000000017,3.0560308,-3.056030750274658,3.056030750274658,31.28125,3.1087500000000006,3.1087500000000006,34.84375,-0.45374999999999943,0.45374999999999943,3.2194576
ID2052442675,train/ID2052442675.jpg,2015/5/19,Tas,Ryegrass_Clover,0.43,2.0,0.0,2.7,14.5,17.2,14.5,7,16.21875,-1.71875,1.71875,0.5492612,-0.549261212348938,0.549261212348938,3.269246,-0.5692461013793944,0.5692461013793944,15.7109375,-1.2109375,1.2109375,19.421875,-2.2218750000000007,2.2218750000000007,3.1196194
ID4464212,train/ID4464212.jpg,2015/5/18,Tas,Ryegrass,0.87,6.0,2.3192,8.1172,28.4103,38.8467,30.7295,17,31.6875,-3.2772000000000006,3.2772000000000006,0.9762059,1.342994114589691,1.342994114589691,8.023766,0.09343443603515666,0.09343443603515666,32.25,-1.5204999999999984,1.5204999999999984,40.46875,-1.6220500000000015,1.6220500000000015,3.0331502
ID1049634115,train/ID1049634115.jpg,2015/7/2,Vic,Ryegrass_Clover,0.72,2.0,1.5083,3.0167,13.575,18.1,15.0833,3,12.29688,1.2781202316284173,1.2781202316284173,1.5285974,-0.02029735488891604,0.02029735488891604,5.507969,-2.4912689025878905,2.4912689025878905,14.125001,0.9582990463256831,0.9582990463256831,20.046875,-1.9468749999999986,1.9468749999999986,2.8628702
ID808079729,train/ID808079729.jpg,2015/9/3,Tas,Ryegrass_Clover,0.77,2.8333,5.6976,8.5464,22.1574,36.4014,27.855,8,18.5,3.657399999999999,3.657399999999999,8.843894,-3.146294004821777,3.146294004821777,9.546947,-1.0005465255737302,1.0005465255737302,27.3125,0.5425000000000004,0.5425000000000004,37.21875,-0.8173499999999976,0.8173499999999976,2.820574
ID1291116815,train/ID1291116815.jpg,2015/7/2,Vic,Ryegrass_Clover,0.76,3.0,1.24,3.72,19.84,24.8,21.08,3,16.9375,2.9025,2.9025,4.368223,-3.128223190307617,3.128223190307617,3.8859758,-0.16597583770751934,0.16597583770751934,21.65625,-0.5762500000000017,0.5762500000000017,25.828125,-1.0281249999999993,1.0281249999999993,2.4187176
ID1176292407,train/ID1176292407.jpg,2015/6/26,Tas,Ryegrass_Clover,0.5,3.0,0.1308,16.7365,9.022,25.8893,9.1528,16,11.492198,-2.4701979904174802,2.4701979904174802,0.7479462,-0.6171462027549743,0.6171462027549743,16.921875,-0.1853750000000005,0.1853750000000005,10.726584,-1.5737844345092782,1.5737844345092782,27.46875,-1.5794500000000014,1.5794500000000014,2.394403
ID1789853061,train/ID1789853061.jpg,2015/8/18,Vic,Phalaris_Clover,0.87,5.2,12.9283,7.5415,36.6302,57.1,49.5585,22,38.0625,-1.432299999999998,1.432299999999998,11.242201,1.6860991485595704,1.6860991485595704,9.757871,-2.2163706741333007,2.2163706741333007,47.8125,1.7460000000000022,1.7460000000000022,57.59375,-0.4937499999999986,0.4937499999999986,1.7122688
ID1183807388,train/ID1183807388.jpg,2015/7/1,Tas,Ryegrass,0.7,5.0,0.0,20.9156,20.9156,41.8312,20.9156,13,21.546875,-0.6312749999999987,0.6312749999999987,0.6057241,-0.6057240962982178,0.6057240962982178,21.59375,-0.6781499999999987,0.6781499999999987,21.84375,-0.9281499999999987,0.9281499999999987,43.4375,-1.6062999999999974,1.6062999999999974,1.5849228
ID1988033238,train/ID1988033238.jpg,2015/8/18,Vic,Phalaris_Clover,0.76,3.2,4.8803,12.4718,21.1479,38.5,26.0282,22,23.21875,-2.07085,2.07085,2.8174758,2.0628242042541505,2.0628242042541505,13.539063,-1.0672634536743164,1.0672634536743164,25.90625,0.12194999999999823,0.12194999999999823,39.34375,-0.84375,0.84375,1.327203
ID656251220,train/ID656251220.jpg,2015/9/11,Tas,Ryegrass,0.58,2.8333,3.7538,5.3961,6.3606,15.5104,10.1143,27,5.6208158,0.7397842460632322,0.7397842460632322,5.010596,-1.2567957984924316,1.2567957984924316,5.7531776,-0.35707764282226595,0.35707764282226595,10.875019,-0.7607190734863281,0.7607190734863281,16.796875,-1.2864749999999994,1.2864749999999994,1.1686801
ID1148666289,train/ID1148666289.jpg,2015/6/26,Vic,Phalaris_Ryegrass_Clover,0.81,3.5,4.0923,14.3231,21.4846,39.9,25.5769,16,20.03125,1.4533500000000004,1.4533500000000004,4.472423,-0.38012307662963885,0.38012307662963885,14.062501,0.26059904632568376,0.26059904632568376,24.765625,0.8112749999999984,0.8112749999999984,39.0625,0.8374999999999986,0.8374999999999986,0.7148012
ID743847993,train/ID743847993.jpg,2015/6/30,Vic,Phalaris_Clover,0.81,4.6,0.0,17.6378,32.5622,50.2,32.5622,4,31.953125,0.6090749999999971,0.6090749999999971,0.50034136,-0.5003413558006287,0.5003413558006287,16.25,1.3877999999999986,1.3877999999999986,32.0625,0.49969999999999715,0.49969999999999715,49.34375,0.8562500000000028,0.8562500000000028,0.6712526
ID797502182,train/ID797502182.jpg,2015/7/1,Tas,Ryegrass,0.43,3.0,0.0,12.6079,6.9746,19.5825,6.9746,13,7.0243278,-0.049727754974365546,0.049727754974365546,0.73579824,-0.7357982397079468,0.7357982397079468,11.734383,0.8735173706054695,0.8735173706054695,7.5200734,-0.5454734138488773,0.5454734138488773,18.796875,0.7856249999999996,0.7856249999999996,0.49880236
ID1277756619,train/ID1277756619.jpg,2015/7/1,Tas,Ryegrass,0.4,3.0,0.0,3.2,6.0,9.2,6.0,13,5.251348,0.7486519813537598,0.7486519813537598,0.9683124,-0.9683123826980591,0.9683123826980591,3.4521132,-0.2521131515502928,0.2521131515502928,6.1193895,-0.11938953399658203,0.11938953399658203,9.968797,-0.7687967300415046,0.7687967300415046,0.4545421
